timestamp,frame_id,object_id,region,speed_kmph
2025-05-05 13:36:36.019089,148,477,[],7.492507492507492
2025-05-05 13:36:36.433992,149,477,[],27.014619946033886
2025-05-05 13:36:36.435642,149,568,[],0.0
2025-05-05 13:36:36.846218,150,477,[],26.553514205798223
2025-05-05 13:36:37.250239,151,477,[],24.162610634261387
2025-05-05 13:36:37.673379,152,477,[],19.709709947001855
2025-05-05 13:36:38.085469,153,477,[],22.276826294683076
2025-05-05 13:36:38.086250,153,568,[],50.70606688018571
2025-05-05 13:36:38.542344,154,477,[],26.1702035912682
2025-05-05 13:36:38.997932,155,477,[],4.495504495504496
2025-05-05 13:36:39.407860,156,477,[],7.492507492507492
2025-05-05 13:36:39.780933,157,477,[],14.758528174519638
2025-05-05 13:36:39.781915,157,568,[],83.87593587906012
2025-05-05 13:36:40.168123,158,477,[],16.139355066337174
2025-05-05 13:36:40.640167,159,477,[],37.49249551407634
2025-05-05 13:36:41.495945,161,607,[],0.0
2025-05-05 13:36:41.901553,162,607,[],21.81851115668487
2025-05-05 13:36:42.255096,163,627,[],0.0
2025-05-05 13:36:45.688879,171,682,[],0.0
2025-05-05 13:36:46.102642,172,694,[],0.0
2025-05-05 13:36:46.515632,173,694,[],0.0
2025-05-05 13:36:46.516633,173,705,[],0.0
2025-05-05 13:36:46.517631,173,627,[],28.94087100273921
2025-05-05 13:36:46.948989,174,694,[],4.238402284834451
2025-05-05 13:36:46.950009,174,705,[],0.0
2025-05-05 13:36:46.950985,174,710,[],0.0
2025-05-05 13:36:46.951988,174,568,[],269.2136244191194
2025-05-05 13:36:47.370534,175,694,[],2.1192011424172255
2025-05-05 13:36:47.370534,175,705,[],1.4985014985014986
2025-05-05 13:36:47.371531,175,568,[],69.07750592377289
2025-05-05 13:36:47.810555,176,694,[],1.4985014985014986
2025-05-05 13:36:47.810555,176,705,[],0.0
2025-05-05 13:36:47.811529,176,568,[],66.00214449214359
2025-05-05 13:36:48.220968,177,694,[],1.4985014985014986
2025-05-05 13:36:48.222896,177,705,[],1.4985014985014986
2025-05-05 13:36:48.223894,177,568,[],49.90257484119894
2025-05-05 13:36:48.666984,178,694,[],0.0
2025-05-05 13:36:48.667984,178,705,[],0.0
2025-05-05 13:36:48.668978,178,568,[],29.744405456462353
2025-05-05 13:36:48.670971,178,733,[],0.0
2025-05-05 13:36:49.110860,179,694,[],0.0
2025-05-05 13:36:49.111788,179,568,[],12.89059730326068
2025-05-05 13:36:49.112783,179,733,[],8.069677533168587
2025-05-05 13:36:49.540228,180,694,[],0.0
2025-05-05 13:36:49.540228,180,568,[],5.402923989206777
2025-05-05 13:36:49.541225,180,733,[],1.4985014985014986
2025-05-05 13:36:49.541225,180,705,[],0.0
2025-05-05 13:36:49.982220,181,694,[],2.1192011424172255
2025-05-05 13:36:49.983229,181,568,[],4.738677812440129
2025-05-05 13:36:49.983229,181,733,[],67.58225145122685
2025-05-05 13:36:49.984230,181,705,[],3.3507512150346503
2025-05-05 13:36:50.359693,182,694,[],1.4985014985014986
2025-05-05 13:36:50.361473,182,568,[],5.402923989206777
2025-05-05 13:36:50.364584,182,733,[],57.021870900420915
2025-05-05 13:36:50.366578,182,705,[],10.596005712086127
2025-05-05 13:36:50.841132,183,694,[],2.1192011424172255
2025-05-05 13:36:50.842138,183,568,[],1.4985014985014986
2025-05-05 13:36:50.843138,183,733,[],12.081305317130694
2025-05-05 13:36:50.843138,183,754,[],0.0
2025-05-05 13:36:51.275371,184,694,[],1.4985014985014986
2025-05-05 13:36:51.276464,184,568,[],3.3507512150346503
2025-05-05 13:36:51.278233,184,733,[],6.1784799584680234
2025-05-05 13:36:51.280024,184,754,[],4.495504495504496
2025-05-05 13:36:51.701769,185,694,[],0.0
2025-05-05 13:36:51.702767,185,568,[],1.4985014985014986
2025-05-05 13:36:51.702767,185,733,[],4.495504495504496
2025-05-05 13:36:51.703778,185,754,[],2.997002997002997
2025-05-05 13:36:51.703778,185,710,[],29.44088317340934
2025-05-05 13:36:52.157779,186,694,[],0.0
2025-05-05 13:36:52.158770,186,568,[],1.4985014985014986
2025-05-05 13:36:52.159776,186,733,[],2.997002997002997
2025-05-05 13:36:52.159776,186,754,[],0.0
2025-05-05 13:36:52.160772,186,710,[],3.3507512150346503
2025-05-05 13:36:52.629940,187,694,[],2.1192011424172255
2025-05-05 13:36:52.632033,187,568,[],6.1784799584680234
2025-05-05 13:36:52.632033,187,733,[],3.3507512150346503
2025-05-05 13:36:52.633047,187,754,[],0.0
2025-05-05 13:36:52.633047,187,682,[],24.162610634261387
2025-05-05 13:36:53.016442,188,568,[],6.701502430069301
2025-05-05 13:36:53.016442,188,733,[],20.87171070507111
2025-05-05 13:36:53.331211,189,568,[],31.504189872570393
2025-05-05 13:36:53.751831,190,568,[],60.68468550844132
2025-05-05 13:36:53.752860,190,777,[],0.0
2025-05-05 13:36:53.753829,190,780,[],0.0
2025-05-05 13:36:54.160286,191,780,[],13.815501184754575
2025-05-05 13:36:54.161091,191,733,[],137.8947101337943
2025-05-05 13:36:54.528070,192,799,[],0.0
2025-05-05 13:36:54.528070,192,733,[],200.42982711335912
2025-05-05 13:36:54.948766,193,733,[],160.4236664545783
2025-05-05 13:36:54.949844,193,777,[],33.27213283392785
2025-05-05 13:36:55.374494,194,627,[],27.994318220183928
2025-05-05 13:36:55.843060,195,820,[],0.0
2025-05-05 13:36:55.843060,195,821,[],0.0
2025-05-05 13:36:55.844055,195,627,[],42.59541579486083
2025-05-05 13:36:55.845049,195,777,[],31.610923740852627
2025-05-05 13:36:56.314959,196,820,[],43.68845076057917
2025-05-05 13:36:56.315938,196,821,[],7.492507492507492
2025-05-05 13:36:56.315938,196,826,[],0.0
2025-05-05 13:36:56.679958,197,820,[],21.455276318595935
2025-05-05 13:36:57.103831,198,820,[],42.648100311961166
2025-05-05 13:36:57.104832,198,627,[],42.38402284834451
2025-05-05 13:36:57.510796,199,820,[],33.27213283392785
2025-05-05 13:36:57.510796,199,826,[],154.4619989617006
2025-05-05 13:36:57.962441,200,820,[],35.74483648914055
2025-05-05 13:36:57.962441,200,710,[],25.4304137090067
2025-05-05 13:36:58.384736,201,682,[],37.46253746253746
2025-05-05 13:36:58.385724,201,777,[],21.297707897430413
2025-05-05 13:36:58.385724,201,821,[],10.596005712086127
2025-05-05 13:36:58.786188,202,568,[],102.35982831930909
2025-05-05 13:36:58.787185,202,710,[],33.27213283392785
2025-05-05 13:36:59.254015,203,869,[],0.0
2025-05-05 13:36:59.255019,203,777,[],21.455276318595935
2025-05-05 13:36:59.685515,204,869,[],21.455276318595935
2025-05-05 13:36:59.686593,204,882,[],0.0
2025-05-05 13:36:59.687591,204,710,[],7.640888382007169
2025-05-05 13:37:00.105132,205,869,[],10.48951048951049
2025-05-05 13:37:00.106135,205,682,[],32.86470359559637
2025-05-05 13:37:00.514877,206,888,[],0.0
2025-05-05 13:37:00.515880,206,733,[],715.4132414010452
2025-05-05 13:37:00.890973,207,733,[],6.701502430069301
2025-05-05 13:37:01.772005,209,568,[],32.7277667350273
2025-05-05 13:37:01.773080,209,888,[],64.50522452556709
2025-05-05 13:37:01.774006,209,733,[],24.804613422447826
2025-05-05 13:37:02.186919,210,919,[],0.0
2025-05-05 13:37:02.187918,210,922,[],0.0
2025-05-05 13:37:03.031361,212,935,[],0.0
2025-05-05 13:37:03.339792,213,939,[],0.0
2025-05-05 13:37:03.341298,213,922,[],51.256637491969244
2025-05-05 13:37:04.736831,216,882,[],31.181796273753463
2025-05-05 13:37:05.158424,217,888,[],213.31420158970124
2025-05-05 13:37:05.554011,218,960,[],0.0
2025-05-05 13:37:05.555018,218,733,[],45.303346027465466
2025-05-05 13:37:06.470971,220,939,[],166.54278508830933
2025-05-05 13:37:06.823169,221,980,[],0.0
2025-05-05 13:37:07.156434,222,980,[],20.381823939164004
2025-05-05 13:37:07.157683,222,935,[],79.54770893099099
2025-05-05 13:37:07.526417,223,987,[],0.0
2025-05-05 13:37:07.527423,223,935,[],34.98286972006619
2025-05-05 13:37:07.939219,224,987,[],9.477355624880259
2025-05-05 13:37:07.940218,224,991,[],0.0
2025-05-05 13:37:08.287978,225,987,[],7.640888382007169
2025-05-05 13:37:10.048237,230,888,[],317.96845914969447
2025-05-05 13:37:10.857612,232,682,[],82.67600933546687
2025-05-05 13:37:12.764323,237,980,[],86.09539913420514
2025-05-05 13:37:13.073200,238,888,[],185.02094548108954
2025-05-05 13:37:15.289996,244,1037,[],0.0
2025-05-05 13:37:15.660591,245,1037,[],6.357603427251675
2025-05-05 13:37:16.038845,246,1037,[],7.492507492507492
2025-05-05 13:37:16.415812,247,1037,[],15.059753678003332
2025-05-05 13:37:16.416876,247,991,[],115.93792887443377
2025-05-05 13:37:16.796049,248,1037,[],15.059753678003332
2025-05-05 13:37:17.146974,249,1037,[],8.991008991008991
2025-05-05 13:37:17.492060,250,1037,[],8.069677533168587
2025-05-05 13:37:17.853061,251,1037,[],8.476804569668902
2025-05-05 13:37:18.299048,252,1037,[],12.081305317130694
2025-05-05 13:37:18.622598,253,1037,[],13.403004860138601
2025-05-05 13:37:18.954588,254,1037,[],1.4985014985014986
2025-05-05 13:37:19.279898,255,1037,[],4.738677812440129
2025-05-05 13:37:19.598168,256,1037,[],10.596005712086127
2025-05-05 13:37:19.914167,257,1037,[],8.069677533168587
2025-05-05 13:37:20.230034,258,1037,[],4.495504495504496
2025-05-05 13:37:20.548216,259,1037,[],10.909255578342435
2025-05-05 13:37:20.859520,260,1037,[],14.985014985014985
2025-05-05 13:37:21.180021,261,1037,[],19.53806914646149
2025-05-05 13:37:21.540873,262,1037,[],24.39383705709247
2025-05-05 13:37:21.875094,263,1037,[],20.381823939164004
2025-05-05 13:37:22.256691,264,1037,[],29.0956361222991
2025-05-05 13:37:22.629215,265,1037,[],39.21953744745974
2025-05-05 13:37:22.630140,265,1064,[],0.0
2025-05-05 13:37:23.022186,266,1037,[],40.209014580415804
2025-05-05 13:37:23.022186,266,1064,[],3.3507512150346503
2025-05-05 13:37:23.331897,267,1037,[],61.657464369953
2025-05-05 13:37:23.332887,267,1064,[],26.973026973026972
2025-05-05 13:37:23.697769,268,1037,[],95.45819166013779
2025-05-05 13:37:23.698783,268,1064,[],25.518560987901704
2025-05-05 13:37:24.048799,269,1064,[],1.4985014985014986
2025-05-05 13:37:24.050830,269,991,[],157.79868266583725
2025-05-05 13:37:24.408175,270,1064,[],8.069677533168587
2025-05-05 13:37:24.409213,270,1037,[],19.53806914646149
2025-05-05 13:37:24.797478,271,1064,[],16.753756075173253
2025-05-05 13:37:25.178332,272,1064,[],16.139355066337174
2025-05-05 13:37:25.592101,273,1064,[],7.640888382007169
2025-05-05 13:37:25.593125,273,1086,[],0.0
2025-05-05 13:37:25.594116,273,1089,[],0.0
2025-05-05 13:37:26.003483,274,1064,[],8.737690152115835
2025-05-05 13:37:26.004403,274,1086,[],25.78119460652136
